party,url,content,date
conservative,https://www.conservative.ca/andrew-scheer-scores-decisive-win-in-first-televised-debate/,"
 Scheer details plan to help Canadians get ahead 
Andrew Scheer, Leader of Canada’s
Conservatives, emerged as the hands-down winner of the first televised leaders’
debate hosted by Maclean’s and Citytv.
Scheer articulated his positive vision for Canada and his
plan for a new Conservative government to live within its means and put more
money in Canadians pockets so they can get ahead.
Debate takeaways:
It is now clear that Andrew Scheer is the only leader you can trust to put more money in your pocket so you and your family can get ahead.As tonight’s debate confirmed, Jagmeet Singh’s NDP and Elizabeth May’s Green Party believe in the same big-spending, high-taxing policies that Justin Trudeau has delivered over the last four years.With Singh, May, and Trudeau – life will only get more expensive and Canadians will have even less money in their pockets.A hard-working father to five great kids, Andrew Scheer understands the struggles families face across the country. That’s why, as Prime Minister, he will: Scrap Trudeau’s carbon taxRemove GST from home-heating billsMake maternity benefits tax-freePut more money in your pocket – for you, for your kids, for your retirement.Create better, higher paying jobs by embracing nation building projects at home, while standing up for Canadian workers on the world stage. 
Trudeau hides:
An empty podium stood where Justin Trudeau should have
been.
Trudeau wants to run on anything but his record and
against anyone but his actual opponents.
That’s why he’s skipping debates and dredging up divisive
wedge issues.
He cannot defend his record of runaway spending, massive
deficits, and higher taxes.
And he will not tell Canadians by how much his carbon tax
will increase and how much it will cost them.
Trudeau was elected on a promise to help the middle class.
Instead, he raised taxes on 80% of middle-class Canadians and brought in a
carbon tax that makes groceries, gas, and home heating more expensive.
You can’t trust Justin Trudeau. He’s not as advertised.
It’s your time:
Over the next 39 days, Justin Trudeau will do anything he
can to avoid scrutiny, and distract from his record.
He will continue to divide Canadians and spread fear and
misinformation.
Andrew Scheer will remain focused on you.
Making your life more affordable.
Putting more money in your pocket.
For you. For your kids. For your retirement.
",2019-09-12
conservative,https://www.conservative.ca/statement-from-the-conservative-party-regarding-the-lawsuit-filed-by-cbc/,"
Yesterday the Conservative Party received
notice from lawyers representing the Canadian Broadcasting Corporation (CBC)
informing us they would be suing over the use of news clips in a Conservative
Party social media video.
The Conservative Party has grave concern that this decision was made on the eve of an election that CBC is to be covering fairly and objectively. The Conservative Party considers this a complete distraction in the final days of a tightly contested election, and we will dispute this lawsuit fully.
The video in question was removed from our platforms well
before CBC lawyers made the decision to file their lawsuit.
The 17 seconds of CBC clips in the video included Andrew
Coyne highlighting how Justin Trudeau broke the law, Justin Trudeau telling a
Canadian war veteran that he is “asking for more than we can give right now”,
and one CBC reporter questioning why the Liberals provided Loblaws with $12
million in tax dollars to install new refrigerators.
CBC is a taxpayer-funded entity, tasked with covering this
election fairly and objectively. Canadians pay the funding CBC receives.
Canadians pay the salaries for those employed at CBC. Simply, Canadians own
CBC.
When you are funded entirely by taxpayer dollars,
taxpayers should be able to use the footage.
The Copyright Act provides for fair dealing.
Elections Canada provided further clarification on a
September 11th posting to their website, namely:
Question 35. Can a political ad contain a “news clip” without the approval of the broadcaster? Answer:  Prior to the election period, broadcasters can decline to run a political ad on any grounds they choose, provided they treat all parties on an equitable basis.  However, during the election period, they are not entitled to decline an ad unless the broadcast would be in contravention of the law.  If a news clip is relatively short and is not a substantial part of the audiovisual work from which it was taken, the broadcast of the news clip in a political ad would not infringe the copyright of the owner of the audiovisual work and would not require the permission of that owner to be broadcast.
Instead, CBC is using taxpayer dollars to sue a major
political party ten days before a national election in this country.
",2019-10-11
conservative,https://www.conservative.ca/trudeau-liberals-failing-canadas-meat-sector-berthold/,"
FOR IMMEDIATE RELEASE
 
Ottawa, ON –
Luc Berthold, Conservative Shadow Minister of Agriculture and Agri-Food,
released the following statement regarding the recent Chinese import ban of all
Canadian meat products:
 
“Today, media are reporting that the Chinese government will ban the imports of
all Canadian meat, citing food safety concerns. In the last year, Canada
exported almost $374 million worth of pork, beef, and veal meat to China.
 
“Conservatives know that Canadian farmers produce some of the highest quality
meat in the world. Any assertion by the Chinese government to the contrary is
both false and baseless.
 
“It is clear that this is not an issue of food safety, but a political issue
caused by Justin Trudeau’s incompetence and weakness on the world stage. Canada
has already lost Chinese market access for canola, soy, and now meat. And while
this has been taking place, the Trudeau Liberals have failed to take decisive
action and stand up to the Chinese government. This is just another example of
Trudeau’s failed leadership on the world stage.
 
“With the G20 taking place this Friday, Justin Trudeau must personally raise
this issue with President Xi Jinping and demand that he remove these non-tariff
trade barriers.
 
“Conservatives will continue to stand up and support Canada’s agriculture
sector. That is why an Andrew Scheer government will launch a WTO complaint
defending our producers and pull the funding from the Asian Infrastructure
Investment Bank.”
  
-30-
For more information: Office of Luc Berthold, M.P.[email protected] 613-995-1377  
",2019-06-25
conservative,https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-on-canadian-multicultural-day/,"
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Hon. Andrew Scheer, Leader of Canada’s Conservatives, issues statement on Canadian Multicultural Day:
“Today, on Canadian Multiculturalism Day, Canadians from all across the country celebrate one of the pillars and long-lasting traditions of this country, our cultural and ethnic diversity.
“We owe our beautiful diversity to the great strength of this country, our freedom. Our long, deep, and proud tradition of freedom goes back well before the creation of the Dominion of Canada in 1867, as perhaps seen most powerfully in Canada having been the destination of the Underground Railroad. Our freedom is the reason why so many people from all around the world come to Canada seeking to be free and to become Canadian.
“I am proud to lead the Conservative Party, a party that believes that Canada’s best characteristics are reinforced by the values of new Canadians. In fact, the very first multiculturalism act was passed under a Conservative Government led by Prime Minister Brian Mulroney. New Canadians enrich our communities by bringing with them their values of entrepreneurship; sacrifice; risk-taking; individual freedoms; cultural, familial, and faith traditions; and a desire to succeed. All of these inherently conservative principles are shared amongst those who have come to Canada over the course of our history.
“From as early as 1957, Canada’s Conservatives have been proud to represent the country’s cultural breadth in Parliament. The first Chinese Canadian MP, Douglas Jung, was a Conservative, and so was the first black cabinet Minister, Lincoln Alexander; the first Filipino Canadian Senator, the Honourable Tobias Enverga; the first Korean Senator, the Honourable Yonah Martin; the first Vietnamese Senator, the Honourable Thanh Hai Ngo; the first Pakistani Senator, the Honourable Salma Ataullahjan; the first Hindu MP, Deepak Obhrai; the first Japanese MP Bev Oda; the first Inuk appointed to federal cabinet, the Honourable Leona Aglukkaq; and the first turbaned Sikh appointed to federal cabinet, the Honourable Tim Uppal; among many others.
“As we prepare to celebrate Canada Day and what makes us the best country in the world, let’s reflect on our heritage of freedom that has helped to shape our nation and make it so diverse.
“On Canadian Multiculturalism Day, I encourage all Canadians to celebrate the rich and multi-faceted culture that we are blessed with in Canada.-30-
For more information, please contact:
Julie Pham
(613) 947-9932
[email protected]
",2019-06-27
conservative,https://www.conservative.ca/fact-check-justin-trudeau-was-not-standing-up-for-jobs-in-the-snc-lavalin-corruption-scandal/,"
Justin Trudeau has repeatedly said that he will not apologize
for the SNC-Lavalin corruption scandal, because he was standing up for jobs.

This is not true. Justin Trudeau promised to be honest with Canadians and to do
politics differently, but clearly he is not as advertised.

The Ethics Commissioner clearly articulated that Justin Trudeau inappropriately
put political pressure on the Attorney General in order to suit the political
self-interests of the Liberal Party.

The Ethics Commissioner found that “on at least four separate occasions”
private political interests were raised with Jody Wilson-Raybould.

Jody Wilson-Raybould testified to the Justice Committee that Justin Trudeau
wanted a DPA because “I am an MP in Quebec – the member for Papineau.”

Jody Wilson-Raybould testified to the Justice Committee that a senior Trudeau
Liberal staffer said: “if six months from the election SNC announces they’re
moving their headquarters out of Canada, that is bad. He said, “We can have the
best policy in the world but we need to get re-elected.””

It has also been alleged that a number of senior Trudeau Liberals repeatedly
raised the prospect of the 2018 Quebec provincial election.

The Ethics Commissioner asked Bill Morneau whether he had done any sort of
study or analysis into SNC-Lavalin failing to secure an agreement, and he said
no.

The then CEO of SNC-Lavalin has said he never brought up potential job losses as a
result of failing to secure an agreement with the Prime Minister.

One of Justin Trudeau’s first orders of business after becoming Prime Minister
was to try and cancel a shipbuilding contract with Davie. Davie has said that 400 Quebec jobs were on the line if the
project was delayed.
  
-30-
For more information: Daniel Schow[email protected] (613) 286-1050 Virginie Bonneau[email protected] (613) 294-8150  
",2019-08-15
conservative,https://www.conservative.ca/andrew-scheer-trudeau-must-finally-stand-up-to-china/,"
FOR IMMEDIATE RELEASE
 
Ottawa, ON
– The Honourable Andrew Scheer, Leader of Canada’s Conservatives and of the
Official Opposition, sent a letter to Prime Minister Justin Trudeau this
morning calling on him to show strength and finally stand up to China.
 
The following is an excerpt from the letter:
 
“There is no other way
to put this: Canada is being bullied by the Chinese government and you have
done nothing to stand up for Canada in response.
 
Instead, you have
continued with the same, failed, business as usual approach – hosting garden
parties in Beijing and shipping your ministers off to China for photo
opportunities eating ice cream.
 
It’s clear, Canadian
families, Canadian workers, Canadian farmers, and Canadian job-creators are
paying the price for your weak leadership.”
 
In particular Scheer called on the Prime Minister to: 
Immediately withdraw Canada from the Asian Infrastructure Investment Bank.Immediately launch a complaint at the World Trade Organization.Increase inspections on all Chinese imports.Start examining possible retaliatory tariffs on Chinese imports that will have the greatest possible impact while minimizing harm to Canadian consumers.
The letter goes on to say:   “I strongly urge you to ignore the advice from senior Liberals, like Jean Chretien and John McCallum, who have suggested we flout the rule of law and give in to the Chinese government’s demands to free Meng Wanzhou. Your actions during the SNC-Lavalin scandal already shook Canadians’ confidence in the justice system to the core.    The only option here is to show strength and finally stand up for Canada. Either you continue to show weakness and allow the Chinese government to bully Canada, or you take action to stand up for Canadians and what is right.”   Click here to view the full letter.   
-30-
For more information: Daniel Schow[email protected] (613) 286-1050 Virginie Bonneau[email protected] (613) 294-8150 
",2019-07-05
conservative,https://www.conservative.ca/happy-vesak/,"
FOR IMMEDIATE RELEASE
Ottawa, ON – The Honourable Andrew Scheer, the Leader of Canada’s Conservatives, issued the following statement on Vesak:
“Today, many Buddhist Canadians and people around the world will celebrate Vesak.
“Vesak commemorates the birth, enlightenment, and passing of Buddha. The Buddhist community is well known for celebrating and esteeming wise and positive teachings on generosity, kindness, peace and compassion in the light of the trials and conflicts of life. Families and neighbours will also gather in the spirit of prayer, meditation, celebration and helping those in need.
“We are fortunate to live in a country that respects human rights, upholds the rule of law and lets everyone realize their potential. Canada is blessed to be a beacon of religious freedom and a land of refuge to people of all cultural origins.
“On behalf Canada’s Conservatives, I send my best wishes to everyone celebrating Vesak.” 
-30- 
For more information. please contact:
Julie Pham
[email protected]
(613) 947-9932
",2019-05-19
conservative,https://www.conservative.ca/justin-trudeau-the-high-carbon-hypocrite/,"
Trudeau is campaigning with two planes, emitting more than double the amount of other campaigns
Despite marching in climate strikes,
lecturing everybody else on lowering emissions, and imposing a carbon tax on
hard-working Canadians, Justin Trudeau and the Liberals are secretly using two
aircraft to campaign in this election.
Conservatives have confirmed that Trudeau’s official
Boeing 737-800 campaign planes (his official branded plane and two
replacements) have been travelling with a second aircraft – a 40-year-old
Boeing 737-200 with tail number C-GNLE.
His official branded plane – tail number C-GTQB – and the second plane were spotted on the tarmac together at Pearson Airport in Toronto yesterday:



Flight records show his three official planes have been accompanied by the second plane throughout the campaign:

Not only is Trudeau running with two
aircraft, his second plane is by far the highest-emitting aircraft in the
campaign. The Boeing 737-200 burns through a staggering 975 gallons of jet fuel
an hour. His official branded plane burns between 800
and 850 gallons an hour.
By comparison, Jagmeet Singh’s NDP plane burns 795 gallons an hour and
Andrew Scheer’s Conservative plane burns 640
gallons an hour.
That means Trudeau’s campaign is emitting nearly three times as
much as the Conservative campaign.
“Canadians are tired of being lectured to and taxed by a
high-carbon hypocrite like Justin Trudeau,” Conservative Leader Andrew Scheer
said. “As usual, there’s one set of rules for him, and one set of rules for the
rest of us. He is simply not as advertised.”
",2019-10-02
conservative,https://www.conservative.ca/senators-rescue-justin-trudeaus-plan-to-landlock-canadian-oil/,"
FOR IMMEDIATE RELEASE
 
Ottawa, ON
– Kelly Block, Conservative Shadow Minister for Transport, and Shannon Stubbs,
Conservative Shadow Minister for Natural Resources, released a statement
following the vote on Bill C-48 in the Senate:
 
“Conservatives disagree in the strongest terms with the decision by the Senate
to rescue Justin Trudeau’s plan to land-lock Canadian oil and gas. This
legislation is a slap in the face to out-of-work, under-employed and struggling
energy workers from coast to coast.
 
“This bill is not an environment bill – it is a big part of Justin Trudeau’s
plan to “phase-out” Canada’s oilsands. That is why a future Conservative
government will repeal this bill when we form government.
 
“Despite stark warnings from workers, experts and Premiers about the
devastating impact this bill will have on the entire Canadian economy, the
Liberals and their allies in the Senate are forging ahead with this disastrous
legislation. Conservatives have opposed this divisive and job killing
legislation from day one.
 
“The world needs more Canadian energy. If Canada cannot export oil and gas,
then countries like Saudi Arabia, Venezuela and Russia with lower human rights
and environmental protections will supply the growing international demand.
Developing Canada’s ethically and environmentally sustainably produced oil and
gas is good for the planet and good for Canadian workers”
 
“While Justin Trudeau is dividing Canadians, killing pipeline projects and
forcing Canadians to pay his job killing carbon tax, Andrew Scheer has a plan
to unite Canadians, get Canada’s energy sector back to work, and help all
Canadians get ahead.”
  
-30-
For more information: Office of Shannon Stubbs, M.P.[email protected] 613-992-4171 Office of Kelly Block, M.P.[email protected] 613-995-1551 
",2019-06-06
conservative,https://www.conservative.ca/trudeau-must-commit-canadas-support-for-ukraine-conservatives/,"
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Hon. Erin O’Toole, Shadow Minister for Foreign Affairs, and James Bezan, Shadow Minister for National Defence, issued a statement today calling on Justin Trudeau to commit support for Ukraine as Canada co-hosts the 2019 Ukraine Reform Conference:
“Canada’s role in the world has diminished under the Trudeau Liberals as a result of diplomatic missteps and poor judgment. While the previous Conservative government was a world leader in its support for Ukraine, the Trudeau Liberals are seen to hesitate before standing with their allies.
“As Ukraine’s sovereignty continues to be threatened, Conservatives believe that our duty to support and stand with our Ukrainian friends should not diminish with time. Justin Trudeau must finally step up and take immediate action by doing the following:
Supply the Ukrainian military with lethal defensive equipment;
Restore the practice of providing RADARSAT-2 Imagery to the Ukrainian military;
Expand sanctions to hold additional corrupt foreign officials accountable using the Magnitsky legislation, and ensure current sanctions are enforced;
Advocate for the release of political prisoners, including the Ukrainian sailors illegally captured while transiting the Kerch Strait;
Provide additional humanitarian assistance to support the 800,000 internally displaced people in Ukraine.
“As our country welcomes the visit of Ukrainian President Volodymyr Zelensky and with Canadians watching, now is the time for Justin Trudeau to act. The defence of Ukraine’s sovereignty and territorial integrity should be a priority for Canada on the world stage.
“Conservatives will continue to demand that Justin Trudeau commit to supporting our ally in the face of ongoing Russian aggression. And a Conservative government under Andrew Scheer will advocate for, and lead, a peacekeeping mission along the Ukraine-Russia border. We will always side with those who value freedom, democracy, human rights, and the rule of law.”
-30-
For more information:
Office of the Hon. Erin O’Toole, MP [email protected] 613-992-2792
Office of James Bezan, MP [email protected] Phone: 613-992-2032
",2019-07-02
conservative,https://www.conservative.ca/the-hon-andrew-scheer-the-leader-of-canadas-conservatives-issues-statement-to-mark-the-mid-autumn-festival/,"
SEPTEMBER 13, 2019
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Honourable Andrew Scheer, Leader of Canada’s Conservatives, issued the following statement on the Mid-Autumn Festival:
“Tonight, we join Canadians of Chinese, Korean, Japanese and Vietnamese descent as they prepare to celebrate the Mid-Autumn Festival.
“Communities across Canada will gather under the full moon to light beautiful lanterns, sing songs and share traditional foods, including moon cakes, which are only baked for this special occasion. Based upon the lunar calendar and dating back centuries, the Mid-Autumn Festival is customarily celebrated when the moon is roundest and brightest to express thankfulness for the bountiful harvest.  
“We are blessed to live in Canada, the best country in the world. There are many reasons why Canada is home to large Asian communities who contribute greatly to our country. It is because we are free – free to worship and free to speak and free to believe. It is because of our economic freedom that produces so much prosperity and opportunity. It is because we are equal – equal in opportunity and equal before the law. It is because we are all these things that we are diverse. Diversity is the result of our strength, and our strength is and always has been our freedom.
“My commitment is to help build a Canada where the dreams you have for yourselves and your children and grandchildren are within your reach. So that each generation can not only succeed, but take care of those who have gone before them.
“On behalf of Canada’s Conservatives, I would like to extend my warmest wishes to all those celebrating a Happy Mid-Autumn Festival!”
-30-
",2019-09-13
conservative,https://www.conservative.ca/statement-from-conservative-leader-andrew-scheer-on-the-snc-lavalin-scanda/,"
FOR IMMEDIATE RELEASE   Moncton, NB – The Honourable Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, released the following statement on next week’s emergency Ethics Committee meeting regarding Trudeau’s SNC-Lavalin corruption scandal:   “This week’s Ethics Commissioner report into the SNC-Lavalin scandal revealed that what took place between Justin Trudeau and SNC-Lavalin and the former Attorney General was far worse than anyone originally thought.   “Trudeau and SNC-Lavalin were in this from the very beginning. And Trudeau himself waged a sustained campaign of misinformation, deceit, and manipulation to cover up the truth from Canadians.   “Next week, the House of Commons Ethics Committee will meet to decide whether or not to further investigative these new revelations.  It will be up to the Liberal majority on this committee to decide if an investigation will take place.   “Today I am calling on the six Liberal members of the Ethics Committee to do the right thing and allow this investigation to proceed. So to MPs Frank Baylis, Mona Fortier, Michel Picard, Raj Saini, Anita Vandenbeld, and Nathaniel Erskine-Smith, I say this:   “Your leader has betrayed your trust. He has told falsehoods to you and to this country. This Wednesday, you have a choice to make. You can be complicit in this cover-up and stand by a leader who has deceived Canadians. Or you can put Canada first and shine a light on the truth. Your first duty is not to the Liberal Party, it is to Canadians.   “A Prime Minister who so willingly deceives and breaks the law simply can’t be entrusted with the duties and responsibilities of that office.   “Starting today, I am launching a grassroots campaign to encourage Canadians to urge these six Liberal Members of Parliament to put their country before their party and to vote to let the Ethics Committee do its work. We will be communicating directly with Canadians to get them to contact these MPs.   “In 2015, Justin Trudeau promised he would be ethical and accountable. And every day since then, he has proven that he is not as advertised. Time and time again, he has abused the power of his office to reward his supporters and punish his critics. So it’s time for the Liberals on the Ethics Committee to make a stand. Do what is right – and do what Canadians expect of you.”  
-30-
 You can watch Mr. Scheer’s press conference here.For more information, please contact: Daniel Schow[email protected] (613) 286-1050 Virginie Bonneau[email protected] (613) 294-8150 
",2019-08-16
conservative,https://www.conservative.ca/trudeau-must-use-g20-to-stand-up-for-canada-scheer/,"
FOR IMMEDIATE RELEASE
Regina, SK – The Honourable Andrew Scheer, Leader of Canada’s Conservatives and of the Official Opposition, released the following statement today outlining his expectations of Justin Trudeau at the G20 Summit in Japan:
“Justin Trudeau’s poor judgment on the world stage and weak approach to China have resulted in serious and in some cases dire consequences for Canadians. He must seize this weekend’s G20 Summit as an opportunity to correct these failures.
“The Chinese government has detained two Canadian citizens for more than six months while dozens of other Canadians have been detained on administrative grounds or had their visas questioned.
“Canada has lost Chinese market access for meat, canola seed, and soy exports, costing our farmers more than $1 billion to date. We can only expect this cost to increase and the situation to worsen over the summer, and into the fall. The issue at hand is not Canada’s high-quality products. Rather, it is Justin Trudeau’s failure to take decisive action and deal with the threats posed by China.
“Each time China has taken these actions, Trudeau has failed to stand up for Canada. Like Donald Trump during NAFTA negotiations, China has learned it can walk all over Canada, without consequence, with Trudeau in charge. That has to end now.
“Trudeau must personally raise these issues with President Xi Jinping at the G20 Summit. He must secure the release of Canadian detainees, Michael Kovrig and Michael Spavor. And he must restore market access for Canadian farmers. Anything less would be yet another failure.
“Canadians expect their Prime Minister to defend Canada’s interests whenever they come under attack. It’s time for Trudeau to finally rise to the occasion and get results.
“As Prime Minister, I will stand up for Canada by pulling funding from the Asian Infrastructure Bank. Trudeau should never have sent Canadian tax dollars there in the first place. His decision to continue financing it is an example of his weakness and poor judgment on the world stage.”-30-
For more information:
Daniel Schow [email protected] (613) 286-1050
Virginie Bonneau [email protected] (613) 294-8150
",2019-06-27
conservative,https://www.conservative.ca/the-hon-andrew-scheer-the-leader-of-canadas-conservatives-issues-statement-for-philippines-independence-day/,"
FOR IMMEDIATE RELEASE
OTTAWA, ON – The Hon. Andrew Scheer, Leader of the Conservative Party of Canada issued the following statement for Philippines Independence Day:
“Mabuhay!
“Today, we join the Filipino-Canadian community and Filipinos around the world to celebrate the historic 121st anniversary of the Declaration of Philippine Independence.
“Today marks the maturing of a free nation, built and preserved by courageous men and women who have devoted their lives to promoting a democratic and free country.
“It was under the previous Conservative government that Canada received more immigrants from the Philippines than from anywhere else in the world. As one of the fastest growing communities, over 700,000 determined and passionate Filipino-Canadians proudly call Canada their home. Canadians of Filipino heritage are resilient, hard-working citizens who are students, artists, business owners, and leaders within our communities.
“It was also in 2012, when Prime Minister Stephen Harper appointed the late Senator Tobias Enverga Jr to become Canada’s first senator of Filipino descent. Senator Enverga was a role model and leader within the Filipino community, serving in the Upper Chamber with dedication, integrity and determination. He was known for fiercely advocating for persons with disabilities and was a tireless champion of the inherent dignity and sanctity of human life.
“Our shared values are the cornerstone of the relationship between Canada and the Philippines, and our mutual commitment to international and economic development has strengthened that bond. Canada is built on a rock-solid foundation of enduring values, democratic institutions, the rule of law, and fundamental and universal human rights. We absolutely must protect these values – because they are what set us apart. They allow Canada to offer what so many other countries simply cannot: The freedom to preserve and pass on our cultural traditions and the opportunity to live in peace with those around us.
“On behalf of Canada’s Conservatives, I wish all those celebrating, a Happy Philippines Independence Day!
“Maligayang araw ng kalayaan!” 
-30- 
For more information, please contact:
Julie Pham
[email protected]
(613) 947-9932
",2019-06-12
conservative,https://www.conservative.ca/experts-agree-conservatives-have-realistic-fiscal-plan-for-infrastructure-projects/,"
Liberals misrepresenting Conservative plan to support infrastructure
Justin Trudeau is lying and misrepresenting the Conservative plan to support infrastructure projects across Canada. Let’s look at the facts. Public policy expert Jack Mintz confirmed that the Conservative plan only “delays” infrastructure spending by three years. He also confirmed that these delays only impact “uncommitted infrastructure spending”.  In contrast, the Liberals cut up to 40% of infrastructure spending from 2016-2017.  The Parliamentary Budget Officer (PBO) agrees. The PBO confirms that the Conservative plan will extend “spending for the Investing in Canada Plan (ICP) over an eleven-year period, rather than the eight-year period.” The PBO also says that the Conservative plan would “spread the same nominal amount of money over a longer period of time”. The PBO also confirmed that our plan continues “funding obligations already committed to by the Government”.  Justin Trudeau is lying to Canadians. Andrew Scheer and the Conservatives will maintain infrastructure spending. Instead we will cut corporate welfare and foreign aid to relatively wealthy countries in order to lower taxes and help you get ahead. https://www.pbo-dpb.gc.ca/web/default/files/Documents/ElectionProposalCosting/Results/33020559_EN.pdf?timestamp=1570992945242 https://www.pbo-dpb.gc.ca/web/default/files/Documents/Reports/2019/Main_estimates_2019_20/The%20Government%E2%80%99s%20Expenditure%20Plan%20and%20Main%20Estimates%20for%202019-20_EN.pdf.pdf
https://cpcassets.conservative.ca/wp-content/uploads/2019/10/14151516/0271ad140de44b8.pdf

",2019-10-14
conservative,https://www.conservative.ca/andrew-scheer-details-plan-to-reclaim-canadian-leadership-on-the-world-stage/,"
Conservative foreign policy will cut aid spending by 25% and put it back in the pockets of Canadian families
Today, Conservative Leader Andrew Scheer detailed
his plan for delivering strong Conservative leadership on the world stage.
On the same day the Munk debate on foreign policy
was supposed to take place before Justin Trudeau forced its cancellation, Scheer
shared details around four key pillars of his foreign policy plan which
include:
Cutting 25% of foreign
aid spending – The reduction will come from middle- and upper-income countries
as well as hostile regimes. We will use the savings to pay for policies that
help Canadians get ahead at home and also redirect
$700 million to strengthen foreign aid in the countries that need it most. We
will continue to work in partnership with leading Canadian aid organizations
including volunteer-focused groups who provide much-needed assistance to
developing countries.
Strengthening
Canada’s commitment to traditional alliances and providing additional military
and non-military support to Ukraine.
Advocating for human
rights on the world stage by using Canada’s Magnitsky legislation to target
hostile regimes like Iran.
Depoliticizing
military procurement in order to properly and expediently supply the Canadian
Armed Forces.
“Justin Trudeau has spent the last four years
humiliating himself and all Canadians on the world stage with his weak,
unprincipled leadership,” Scheer said. “Canadians deserve a Prime Minister that
will once again make them proud and who will always stand up for Canada’s
interests in an increasingly hostile world.”
Scheer highlighted the long and growing list of
scandals and humiliations that have harmed Canada’s reputation during Justin
Trudeau’s time in power, including his admiration for China’s “basic
dictatorship,” his praise for Cuban communist dictator Fidel Castro, his disastrous
India trip, and his disgraceful Omar Khadr settlement.
On foreign aid, Scheer said his plan will refocus Canadian
help where it is most needed while helping more Canadians get ahead at home.
“At a time when Canadians are working harder than
ever and not getting ahead, Trudeau is using their hard-earned tax dollars to
support antisemitic organizations and prop up foreign dictatorships,” Scheer
concluded. “Our plan will take Canadian tax dollars away from corrupt dictators
and wealthy countries and return it to Canadians so they can get ahead.
“At the same time, we will continue to consider aid proposals
which support non-development objectives such as minority rights and peaceful
coexistence taking place in any country,” Scheer said.
SUPPORTING DOCUMENTS
Background
1. Independent Parliamentary Budget Officer Costing
2. Independent Parliamentary Budget Officer Costing
3. Independent Parliamentary Budget Officer Costing
4. Independent Parliamentary Budget Officer Costing
5. Independent Parliamentary Budget Officer Costing
",2019-10-01
conservative,https://www.conservative.ca/andrew-scheer-pitches-national-energy-corridor-to-create-jobs-and-unite-canadians/,"
New transnational project to generate economic and social benefits across the country
A new Conservative government will create a national corridor to carry Canadian energy and resources from coast to coast, Conservative Leader Andrew Scheer announced today.
“It’s time for a government that understands we’re in this together,
that Canada works better when we work together,” Scheer said. “A new National
Energy Corridor will create jobs and opportunities while uniting Canadians in
our shared potential and prosperity.” 
A National Energy Corridor will generate
economic and social benefits for the entire country by moving oil, gas,
hydroelectricity, telecommunications, and potentially accommodating other
linear infrastructure. With a single corridor, industry wouldn’t need to submit
complicated proposals for every new project.
A single coast-to-coast corridor would:
minimize environmental impactslower the costs of environmental assessments without sacrificing qualityincrease certainty for investorsget critical projects builtand create good-paying jobs. 
A new Conservative government will appoint a
blue-ribbon task force to provide recommendations within six months of its
establishment on how to proceed. The government would then begin to work with the
provinces and Indigenous peoples – who would both share in the prosperity this
project would provide – to realize this vital coast-to-coast link. 
“As
Canadians, we need to start dreaming big again, and we need to start dreaming
together,” said Scheer. “We need to start building a stronger, more united
country worthy of those who came before us and that our children and
grandchildren deserve.” 
Today’s announcement is part of Andrew
Scheer’s plan to create jobs for Canadians across the country and help you get
ahead.  
Scrap the Trudeau Carbon Tax, lowering the cost of everyday essentials like gas, groceries and home heating.Introduce the Universal Tax Cut, saving a couple earning average salaries $850.Take the GST off home heating costs, saving your family $107 every year.Introduce the Green Public Transit Tax Credit, saving a family of four who take transit up to $1,000.Make maternity benefits tax-free, putting up to $4,000 back in the pockets of new parents. Introduce the Children’s Fitness Tax Credit,      allowing parents to claim up to $1,000 for sports activities.Introduce the Children’s Arts and Learning Tax Credit, letting parents claim up to $500 for arts and      learning programs. Expand the Age Credit, benefiting the lowest      income Canadians the most and giving a senior couple up to $300.Boost government-matching to RESPs by 50 per cent, helping parents get more for their kids’ education.Introduce the Green Home Renovation Tax      Credit, putting up to $3,800 back in the pockets of Canadians for green home improvements. 
SUPPORTING DOCUMENTS:
Background 
",2019-09-28
